access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,678324.4039,42770.3582,0.0468,131072.0000,16384.0000,0.0065,0.3831,0.0160,0.3865,64,0
read,587399.2979,36973.9242,0.0546,131072.0000,16384.0000,0.0063,0.4431,0.0071,0.4463,64,0
write,679594.3540,42849.6725,0.0471,131072.0000,16384.0000,0.0067,0.3824,0.0167,0.3857,64,1
read,588439.5347,37052.1115,0.0547,131072.0000,16384.0000,0.0067,0.4422,0.0079,0.4455,64,1
write,678891.9192,42791.8246,0.0467,131072.0000,16384.0000,0.0064,0.3829,0.0185,0.3861,64,2
read,587865.6760,37007.2560,0.0546,131072.0000,16384.0000,0.0065,0.4427,0.0067,0.4459,64,2
write,678885.2124,42801.7661,0.0462,131072.0000,16384.0000,0.0066,0.3828,0.0189,0.3861,64,3
read,587961.8702,37019.2175,0.0545,131072.0000,16384.0000,0.0066,0.4426,0.0070,0.4459,64,3
write,680020.9711,42872.9839,0.0471,131072.0000,16384.0000,0.0066,0.3822,0.0135,0.3855,64,4
read,588519.2209,37054.7088,0.0546,131072.0000,16384.0000,0.0065,0.4422,0.0061,0.4454,64,4
write,683387.4451,43098.9029,0.0469,131072.0000,16384.0000,0.0068,0.3801,0.0160,0.3836,64,5
read,587807.5346,37018.3001,0.0547,131072.0000,16384.0000,0.0067,0.4426,0.0055,0.4460,64,5
write,678180.4772,42735.8867,0.0468,131072.0000,16384.0000,0.0062,0.3834,0.0177,0.3865,64,6
read,589286.0029,37090.5285,0.0546,131072.0000,16384.0000,0.0062,0.4417,0.0051,0.4449,64,6
write,678563.8592,42789.6664,0.0465,131072.0000,16384.0000,0.0068,0.3829,0.0183,0.3863,64,7
read,588290.2992,37048.4360,0.0545,131072.0000,16384.0000,0.0067,0.4422,0.0062,0.4456,64,7
write,676608.7998,42637.2485,0.0468,131072.0000,16384.0000,0.0062,0.3843,0.0194,0.3874,64,8
read,589107.6134,37078.3609,0.0546,131072.0000,16384.0000,0.0062,0.4419,0.0059,0.4450,64,8
write,680294.4557,42901.8374,0.0464,131072.0000,16384.0000,0.0068,0.3819,0.0157,0.3853,64,9
read,587643.2297,37007.9136,0.0548,131072.0000,16384.0000,0.0067,0.4427,0.0070,0.4461,64,9
