access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,403161.0971,202125.1740,0.0199,131072.0000,2048.0000,0.0098,1.2969,0.0319,1.3004,128,0
read,197654.7070,98947.4361,0.0410,131072.0000,2048.0000,0.0063,2.6493,0.0258,2.6525,128,0
write,407781.5648,204413.6954,0.0197,131072.0000,2048.0000,0.0064,1.2824,0.0232,1.2857,128,1
read,197497.4451,98868.5785,0.0411,131072.0000,2048.0000,0.0064,2.6514,0.0316,2.6547,128,1
write,409294.6797,205161.7416,0.0196,131072.0000,2048.0000,0.0062,1.2777,0.0226,1.2810,128,2
read,198694.4185,99466.2467,0.0409,131072.0000,2048.0000,0.0063,2.6355,0.0364,2.6387,128,2
write,409983.7454,205525.2967,0.0198,131072.0000,2048.0000,0.0064,1.2755,0.0169,1.2788,128,3
read,199837.8646,100042.4758,0.0407,131072.0000,2048.0000,0.0064,2.6203,0.0316,2.6236,128,3
write,401219.2366,201122.8790,0.0201,131072.0000,2048.0000,0.0065,1.3034,0.0221,1.3067,128,4
read,200170.2800,100210.9400,0.0403,131072.0000,2048.0000,0.0064,2.6159,0.0341,2.6192,128,4
write,410599.5279,205844.6586,0.0197,131072.0000,2048.0000,0.0066,1.2735,0.0186,1.2769,128,5
read,200095.7115,100175.2869,0.0406,131072.0000,2048.0000,0.0065,2.6169,0.0290,2.6202,128,5
write,411975.3071,206516.5040,0.0197,131072.0000,2048.0000,0.0063,1.2694,0.0174,1.2726,128,6
read,198136.0501,99188.4609,0.0409,131072.0000,2048.0000,0.0063,2.6429,0.0430,2.6461,128,6
write,413726.2447,207401.9214,0.0196,131072.0000,2048.0000,0.0064,1.2639,0.0167,1.2672,128,7
read,198007.0433,99124.3636,0.0407,131072.0000,2048.0000,0.0063,2.6446,0.0491,2.6478,128,7
write,414403.5376,207724.0071,0.0196,131072.0000,2048.0000,0.0062,1.2620,0.0155,1.2652,128,8
read,198213.4170,99223.9432,0.0408,131072.0000,2048.0000,0.0061,2.6419,0.0373,2.6451,128,8
write,404874.3587,202950.4807,0.0200,131072.0000,2048.0000,0.0063,1.2917,0.0219,1.2949,128,9
read,198055.3722,99146.1463,0.0410,131072.0000,2048.0000,0.0062,2.6440,0.0314,2.6472,128,9
