access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,264220.0623,132318.1952,0.0344,131072.0000,2048.0000,0.0071,2.2288,0.0557,2.2323,96,0
read,145333.1857,72731.7393,0.0631,131072.0000,2048.0000,0.0072,4.0548,0.0430,4.0584,96,0
write,257441.8563,128920.7982,0.0353,131072.0000,2048.0000,0.0070,2.2875,0.0455,2.2911,96,1
read,143779.0337,71951.5357,0.0638,131072.0000,2048.0000,0.0071,4.0988,0.0432,4.1023,96,1
write,272030.2938,136231.4134,0.0336,131072.0000,2048.0000,0.0070,2.1648,0.0319,2.1682,96,2
read,144428.7345,72277.2311,0.0634,131072.0000,2048.0000,0.0071,4.0803,0.0337,4.0838,96,2
write,269974.8340,135200.6615,0.0339,131072.0000,2048.0000,0.0067,2.1813,0.0301,2.1847,96,3
read,144434.3251,72278.4727,0.0633,131072.0000,2048.0000,0.0070,4.0802,0.0335,4.0837,96,3
write,272815.3321,136613.5948,0.0336,131072.0000,2048.0000,0.0065,2.1587,0.0302,2.1620,96,4
read,143972.0952,72045.2370,0.0636,131072.0000,2048.0000,0.0067,4.0934,0.0377,4.0968,96,4
write,272721.3477,136570.0191,0.0335,131072.0000,2048.0000,0.0065,2.1594,0.0277,2.1627,96,5
read,144503.5388,72311.4390,0.0636,131072.0000,2048.0000,0.0067,4.0784,0.0385,4.0817,96,5
write,272784.1672,136610.9394,0.0334,131072.0000,2048.0000,0.0069,2.1588,0.0273,2.1622,96,6
read,143823.3520,71976.0114,0.0634,131072.0000,2048.0000,0.0072,4.0974,0.0423,4.1010,96,6
write,272770.9033,136615.3149,0.0336,131072.0000,2048.0000,0.0070,2.1587,0.0292,2.1623,96,7
read,144296.8707,72213.3259,0.0635,131072.0000,2048.0000,0.0072,4.0839,0.0386,4.0876,96,7
write,270079.1703,135255.6123,0.0339,131072.0000,2048.0000,0.0071,2.1804,0.0281,2.1839,96,8
read,144419.9659,72271.0360,0.0634,131072.0000,2048.0000,0.0070,4.0806,0.0334,4.0841,96,8
write,273266.9376,136841.0342,0.0334,131072.0000,2048.0000,0.0066,2.1551,0.0262,2.1584,96,9
read,143978.1030,72048.8669,0.0636,131072.0000,2048.0000,0.0068,4.0932,0.0421,4.0966,96,9
