access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,173594.7708,10872.9832,0.2109,131072.0000,16384.0000,0.0071,1.6952,0.0661,1.6989,48,0
read,111637.9678,6987.8030,0.3023,131072.0000,16384.0000,0.0082,2.6377,0.5116,2.6417,48,0
write,173878.3982,10890.1925,0.2096,131072.0000,16384.0000,0.0068,1.6925,0.0554,1.6961,48,1
read,109742.3402,6867.7489,0.3241,131072.0000,16384.0000,0.0070,2.6838,0.5888,2.6873,48,1
write,172141.8279,10779.8234,0.2115,131072.0000,16384.0000,0.0065,1.7099,0.0891,1.7132,48,2
read,113309.5054,7091.3249,0.3085,131072.0000,16384.0000,0.0069,2.5992,0.5573,2.6027,48,2
write,174081.8233,10901.5609,0.2076,131072.0000,16384.0000,0.0066,1.6908,0.0639,1.6941,48,3
read,108356.0937,6781.0901,0.3209,131072.0000,16384.0000,0.0070,2.7181,0.5588,2.7217,48,3
write,174452.3052,10924.9835,0.2062,131072.0000,16384.0000,0.0066,1.6871,0.0645,1.6905,48,4
read,113517.8013,7104.6695,0.2942,131072.0000,16384.0000,0.0071,2.5944,0.3585,2.5979,48,4
write,174336.9408,10919.1339,0.2070,131072.0000,16384.0000,0.0070,1.6880,0.0625,1.6916,48,5
read,116039.0674,7262.8381,0.3024,131072.0000,16384.0000,0.0072,2.5379,0.5114,2.5415,48,5
write,173976.9558,10896.7207,0.2072,131072.0000,16384.0000,0.0070,1.6915,0.0577,1.6951,48,6
read,114672.8186,7176.7543,0.2844,131072.0000,16384.0000,0.0068,2.5683,0.4302,2.5718,48,6
write,173511.7346,10868.1301,0.2091,131072.0000,16384.0000,0.0072,1.6960,0.0511,1.6997,48,7
read,114050.4082,7138.1486,0.2991,131072.0000,16384.0000,0.0071,2.5822,0.5174,2.5858,48,7
write,173789.9628,10885.5356,0.2079,131072.0000,16384.0000,0.0072,1.6933,0.0532,1.6969,48,8
read,110969.0498,6944.7821,0.2942,131072.0000,16384.0000,0.0070,2.6541,0.4844,2.6576,48,8
write,174423.9417,10922.6466,0.2070,131072.0000,16384.0000,0.0066,1.6875,0.0416,1.6908,48,9
read,110516.3878,6916.0345,0.2955,131072.0000,16384.0000,0.0066,2.6651,0.7097,2.6685,48,9
