access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,335554.9699,21726.4285,0.0114,131072.0000,16384.0000,0.0066,0.0943,0.0029,0.0977,32,0
read,261704.2390,16779.1823,0.0148,131072.0000,16384.0000,0.0063,0.1221,0.0041,0.1252,32,0
write,334040.4854,21574.0231,0.0111,131072.0000,16384.0000,0.0062,0.0949,0.0060,0.0981,32,1
read,262458.8778,16817.3543,0.0144,131072.0000,16384.0000,0.0062,0.1218,0.0069,0.1249,32,1
write,333665.8205,21550.2083,0.0111,131072.0000,16384.0000,0.0063,0.0950,0.0059,0.0982,32,2
read,265749.4146,17039.5316,0.0144,131072.0000,16384.0000,0.0062,0.1202,0.0047,0.1233,32,2
write,334073.7755,21624.8045,0.0111,131072.0000,16384.0000,0.0067,0.0947,0.0057,0.0981,32,3
read,261180.5540,16766.5732,0.0145,131072.0000,16384.0000,0.0067,0.1221,0.0062,0.1255,32,3
write,336443.7485,21783.7298,0.0109,131072.0000,16384.0000,0.0067,0.0940,0.0067,0.0974,32,4
read,262844.3662,16881.2732,0.0144,131072.0000,16384.0000,0.0066,0.1213,0.0063,0.1247,32,4
write,327163.1602,21150.4937,0.0111,131072.0000,16384.0000,0.0066,0.0968,0.0082,0.1002,32,5
read,252444.2006,16189.9508,0.0152,131072.0000,16384.0000,0.0067,0.1265,0.0050,0.1298,32,5
write,324743.5831,20968.7556,0.0113,131072.0000,16384.0000,0.0063,0.0977,0.0074,0.1009,32,6
read,264107.0915,16943.5741,0.0145,131072.0000,16384.0000,0.0063,0.1209,0.0051,0.1241,32,6
write,336602.7780,21777.0475,0.0112,131072.0000,16384.0000,0.0065,0.0940,0.0046,0.0973,32,7
read,259431.3636,16640.1299,0.0145,131072.0000,16384.0000,0.0064,0.1231,0.0073,0.1263,32,7
write,337716.8884,21825.3516,0.0111,131072.0000,16384.0000,0.0063,0.0938,0.0053,0.0970,32,8
read,264100.4940,16932.7526,0.0144,131072.0000,16384.0000,0.0062,0.1209,0.0060,0.1241,32,8
write,333540.3095,21599.5197,0.0113,131072.0000,16384.0000,0.0068,0.0948,0.0046,0.0982,32,9
read,261320.5945,16783.8377,0.0145,131072.0000,16384.0000,0.0067,0.1220,0.0060,0.1254,32,9
