access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,1210156.2101,76267.9440,0.0508,131072.0000,16384.0000,0.0068,0.4296,0.0297,0.4332,128,0
read,1010422.6617,63555.4973,0.0616,131072.0000,16384.0000,0.0065,0.5156,0.0296,0.5189,128,0
write,1234469.3750,77792.3609,0.0509,131072.0000,16384.0000,0.0067,0.4212,0.0182,0.4247,128,1
read,1014548.2819,63816.1323,0.0615,131072.0000,16384.0000,0.0080,0.5135,0.0266,0.5168,128,1
write,1235901.3782,77866.0955,0.0506,131072.0000,16384.0000,0.0066,0.4208,0.0204,0.4242,128,2
read,1016020.6397,63913.5902,0.0610,131072.0000,16384.0000,0.0066,0.5127,0.0286,0.5160,128,2
write,1234481.8490,77739.9107,0.0515,131072.0000,16384.0000,0.0062,0.4215,0.0233,0.4247,128,3
read,1021490.2059,64235.8768,0.0613,131072.0000,16384.0000,0.0062,0.5101,0.0249,0.5133,128,3
write,1232925.2345,77684.8086,0.0506,131072.0000,16384.0000,0.0067,0.4218,0.0204,0.4252,128,4
read,1011035.8781,63603.8508,0.0611,131072.0000,16384.0000,0.0066,0.5152,0.0304,0.5186,128,4
write,1242264.6010,78252.1096,0.0509,131072.0000,16384.0000,0.0064,0.4187,0.0167,0.4220,128,5
read,1015357.7612,63857.5838,0.0617,131072.0000,16384.0000,0.0063,0.5131,0.0285,0.5164,128,5
write,1221149.0650,76922.7065,0.0511,131072.0000,16384.0000,0.0065,0.4260,0.0246,0.4293,128,6
read,1013755.5144,63765.8579,0.0615,131072.0000,16384.0000,0.0065,0.5139,0.0301,0.5172,128,6
write,1224450.9270,77139.4827,0.0512,131072.0000,16384.0000,0.0066,0.4248,0.0238,0.4282,128,7
read,1018949.4115,64100.4018,0.0614,131072.0000,16384.0000,0.0065,0.5112,0.0280,0.5145,128,7
write,1231972.0283,77564.0249,0.0509,131072.0000,16384.0000,0.0060,0.4225,0.0217,0.4256,128,8
read,1022396.8353,64279.7094,0.0612,131072.0000,16384.0000,0.0059,0.5098,0.0279,0.5128,128,8
write,1233464.6559,77675.9837,0.0508,131072.0000,16384.0000,0.0062,0.4219,0.0238,0.4251,128,9
read,1027065.0283,64589.7381,0.0611,131072.0000,16384.0000,0.0061,0.5073,0.0282,0.5105,128,9
