access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,2021852.9952,126571.0822,0.2877,131072.0000,16384.0000,0.0074,2.3300,0.1107,2.3338,768,0
read,1872979.5533,117227.7219,0.3101,131072.0000,16384.0000,0.0073,2.5157,0.1248,2.5193,768,0
write,2030020.4446,127070.4169,0.2839,131072.0000,16384.0000,0.0071,2.3209,0.0955,2.3244,768,1
read,1867390.1237,116867.7825,0.3104,131072.0000,16384.0000,0.0070,2.5235,0.1263,2.5268,768,1
write,2024106.0804,126701.9747,0.2873,131072.0000,16384.0000,0.0073,2.3276,0.1505,2.3312,768,2
read,1867784.0064,116899.7902,0.3043,131072.0000,16384.0000,0.0071,2.5228,0.1201,2.5263,768,2
write,2019389.3715,126415.0421,0.2903,131072.0000,16384.0000,0.0085,2.3329,0.1146,2.3366,768,3
read,1872924.7837,117228.8440,0.3060,131072.0000,16384.0000,0.0075,2.5157,0.1200,2.5194,768,3
write,1816605.9118,113697.6886,0.2948,131072.0000,16384.0000,0.0074,2.5938,0.3308,2.5975,768,4
read,1878112.2946,117539.5361,0.3103,131072.0000,16384.0000,0.0069,2.5090,0.1235,2.5124,768,4
write,2020064.4033,126451.5114,0.2842,131072.0000,16384.0000,0.0072,2.3322,0.1110,2.3359,768,5
read,1882214.0122,117801.1486,0.3081,131072.0000,16384.0000,0.0069,2.5035,0.1207,2.5069,768,5
write,2012437.2308,125969.3978,0.2843,131072.0000,16384.0000,0.0072,2.3411,0.1358,2.3447,768,6
read,1878131.1867,117547.1762,0.3079,131072.0000,16384.0000,0.0070,2.5089,0.1153,2.5124,768,6
write,2024898.2088,126749.7785,0.2878,131072.0000,16384.0000,0.0072,2.3267,0.1166,2.3303,768,7
read,1873417.6481,117250.1792,0.3115,131072.0000,16384.0000,0.0069,2.5152,0.1136,2.5187,768,7
write,2030785.7440,127125.8413,0.2879,131072.0000,16384.0000,0.0074,2.3198,0.1086,2.3235,768,8
read,1876073.8231,117422.4450,0.3118,131072.0000,16384.0000,0.0072,2.5115,0.1230,2.5151,768,8
write,1983062.2663,124132.4388,0.2836,131072.0000,16384.0000,0.0074,2.3758,0.1549,2.3794,768,9
read,1873057.7252,117233.9104,0.3041,131072.0000,16384.0000,0.0071,2.5156,0.1405,2.5192,768,9
