access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,762163.4245,382329.4476,0.0211,131072.0000,2048.0000,0.0078,1.3713,0.0558,1.3758,256,0
read,394046.8652,197272.5767,0.0410,131072.0000,2048.0000,0.0066,2.6577,0.0396,2.6610,256,0
write,773637.1098,387776.9306,0.0208,131072.0000,2048.0000,0.0064,1.3520,0.0358,1.3554,256,1
read,395635.8989,198058.7258,0.0408,131072.0000,2048.0000,0.0064,2.6471,0.0379,2.6504,256,1
write,707110.3082,354341.7451,0.0226,131072.0000,2048.0000,0.0064,1.4796,0.0607,1.4829,256,2
read,390521.3628,195498.3279,0.0415,131072.0000,2048.0000,0.0065,2.6818,0.0417,2.6851,256,2
write,770474.6500,386186.5153,0.0209,131072.0000,2048.0000,0.0065,1.3576,0.0291,1.3609,256,3
read,392568.6339,196523.4446,0.0413,131072.0000,2048.0000,0.0065,2.6678,0.0388,2.6711,256,3
write,786649.2319,394316.8860,0.0207,131072.0000,2048.0000,0.0065,1.3296,0.0252,1.3330,256,4
read,392643.0392,196564.7088,0.0414,131072.0000,2048.0000,0.0076,2.6673,0.0330,2.6706,256,4
write,786992.4147,394447.6662,0.0205,131072.0000,2048.0000,0.0062,1.3292,0.0245,1.3324,256,5
read,390684.6166,195571.9089,0.0413,131072.0000,2048.0000,0.0062,2.6808,0.0349,2.6839,256,5
write,788475.9862,395282.1277,0.0204,131072.0000,2048.0000,0.0068,1.3264,0.0234,1.3299,256,6
read,392740.8288,196623.3059,0.0413,131072.0000,2048.0000,0.0068,2.6665,0.0339,2.6699,256,6
write,786700.7324,394338.8064,0.0204,131072.0000,2048.0000,0.0065,1.3295,0.0255,1.3329,256,7
read,393588.6106,197036.6905,0.0412,131072.0000,2048.0000,0.0064,2.6609,0.0379,2.6641,256,7
write,770570.3599,386254.2804,0.0209,131072.0000,2048.0000,0.0066,1.3574,0.0270,1.3608,256,8
read,395627.2507,198060.8843,0.0409,131072.0000,2048.0000,0.0065,2.6471,0.0371,2.6504,256,8
write,781152.3867,391555.6732,0.0207,131072.0000,2048.0000,0.0065,1.3390,0.0325,1.3423,256,9
read,396082.1345,198282.1013,0.0410,131072.0000,2048.0000,0.0063,2.6442,0.0398,2.6474,256,9
