access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,1150308.7510,72029.3033,0.2533,131072.0000,16384.0000,0.0074,2.0472,0.1924,2.0510,384,0
read,993949.4476,62215.3086,0.2879,131072.0000,16384.0000,0.0073,2.3701,0.2765,2.3737,384,0
write,1145943.6075,71751.0461,0.2527,131072.0000,16384.0000,0.0074,2.0551,0.1930,2.0588,384,1
read,994769.9759,62266.2697,0.2858,131072.0000,16384.0000,0.0072,2.3682,0.2558,2.3717,384,1
write,1138541.4616,71278.0663,0.2522,131072.0000,16384.0000,0.0069,2.0687,0.2135,2.0722,384,2
read,1002302.9428,62732.0955,0.2893,131072.0000,16384.0000,0.0066,2.3506,0.2416,2.3539,384,2
write,1149326.5033,71959.3422,0.2542,131072.0000,16384.0000,0.0071,2.0492,0.2134,2.0528,384,3
read,1000974.1731,62652.7485,0.2927,131072.0000,16384.0000,0.0070,2.3535,0.2505,2.3570,384,3
write,1149320.3629,71958.4631,0.2535,131072.0000,16384.0000,0.0072,2.0492,0.2360,2.0528,384,4
read,998724.1586,62513.9907,0.2925,131072.0000,16384.0000,0.0071,2.3588,0.2542,2.3623,384,4
write,1148204.4259,71891.3219,0.2517,131072.0000,16384.0000,0.0073,2.0511,0.1790,2.0548,384,5
read,998728.3921,62513.3273,0.2913,131072.0000,16384.0000,0.0070,2.3588,0.2498,2.3623,384,5
write,1149442.9172,71970.3452,0.2528,131072.0000,16384.0000,0.0074,2.0488,0.1893,2.0526,384,6
read,999167.8637,62543.3172,0.2912,131072.0000,16384.0000,0.0071,2.3577,0.2577,2.3613,384,6
write,1150065.9722,72007.5914,0.2546,131072.0000,16384.0000,0.0072,2.0478,0.2024,2.0514,384,7
read,998456.2106,62496.7958,0.2881,131072.0000,16384.0000,0.0070,2.3594,0.2657,2.3629,384,7
write,1146255.8124,71768.6142,0.2524,131072.0000,16384.0000,0.0073,2.0546,0.2023,2.0583,384,8
read,999201.6619,62543.2350,0.2840,131072.0000,16384.0000,0.0069,2.3577,0.2423,2.3612,384,8
write,1151794.1225,72120.3268,0.2499,131072.0000,16384.0000,0.0076,2.0446,0.2064,2.0484,384,9
read,998766.4953,62517.1187,0.2893,131072.0000,16384.0000,0.0071,2.3586,0.2715,2.3622,384,9
