access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,475907.3645,30131.5048,0.0314,131072.0000,16384.0000,0.0068,0.2719,0.0203,0.2754,64,0
read,397862.0353,25110.8022,0.0386,131072.0000,16384.0000,0.0064,0.3262,0.0173,0.3294,64,0
write,476071.3886,30116.9789,0.0320,131072.0000,16384.0000,0.0065,0.2720,0.0160,0.2753,64,1
read,400681.1791,25290.4362,0.0392,131072.0000,16384.0000,0.0069,0.3239,0.0127,0.3271,64,1
write,472137.3739,29866.0869,0.0314,131072.0000,16384.0000,0.0066,0.2743,0.0228,0.2776,64,2
read,398951.6799,25186.3248,0.0397,131072.0000,16384.0000,0.0066,0.3253,0.0146,0.3285,64,2
write,475367.0503,30079.9351,0.0317,131072.0000,16384.0000,0.0067,0.2723,0.0191,0.2757,64,3
read,400950.6122,25314.7335,0.0391,131072.0000,16384.0000,0.0066,0.3236,0.0124,0.3269,64,3
write,474805.8165,30057.3056,0.0331,131072.0000,16384.0000,0.0069,0.2725,0.0120,0.2761,64,4
read,400766.7623,25313.4093,0.0393,131072.0000,16384.0000,0.0068,0.3236,0.0120,0.3271,64,4
write,474726.6854,30022.7168,0.0330,131072.0000,16384.0000,0.0064,0.2729,0.0148,0.2761,64,5
read,400575.7839,25281.6158,0.0392,131072.0000,16384.0000,0.0064,0.3240,0.0108,0.3272,64,5
write,476722.4164,30155.2254,0.0335,131072.0000,16384.0000,0.0065,0.2717,0.0182,0.2749,64,6
read,396111.0655,24999.7733,0.0396,131072.0000,16384.0000,0.0064,0.3277,0.0113,0.3309,64,6
write,474285.1840,30006.8803,0.0330,131072.0000,16384.0000,0.0066,0.2730,0.0169,0.2764,64,7
read,400943.3018,25311.4327,0.0396,131072.0000,16384.0000,0.0065,0.3236,0.0098,0.3269,64,7
write,471982.9374,29842.7152,0.0330,131072.0000,16384.0000,0.0063,0.2745,0.0193,0.2777,64,8
read,402074.9068,25372.4397,0.0392,131072.0000,16384.0000,0.0062,0.3229,0.0100,0.3260,64,8
write,476656.6963,30139.0374,0.0333,131072.0000,16384.0000,0.0062,0.2718,0.0165,0.2750,64,9
read,401025.4866,25300.0266,0.0387,131072.0000,16384.0000,0.0060,0.3238,0.0146,0.3268,64,9
