access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,196672.4743,98892.2768,0.0100,131072.0000,2048.0000,0.0072,0.6627,0.0246,0.6664,64,0
read,96071.9381,48156.8253,0.0210,131072.0000,2048.0000,0.0069,1.3609,0.0293,1.3643,64,0
write,199226.9510,100103.7196,0.0099,131072.0000,2048.0000,0.0064,0.6547,0.0211,0.6579,64,1
read,97259.9631,48744.0279,0.0207,131072.0000,2048.0000,0.0064,1.3445,0.0271,1.3476,64,1
write,199379.3335,100189.2804,0.0099,131072.0000,2048.0000,0.0065,0.6541,0.0217,0.6574,64,2
read,96861.6990,48546.9805,0.0207,131072.0000,2048.0000,0.0065,1.3500,0.0275,1.3532,64,2
write,201389.3295,101205.7698,0.0099,131072.0000,2048.0000,0.0065,0.6476,0.0165,0.6508,64,3
read,97657.3001,48945.7403,0.0208,131072.0000,2048.0000,0.0064,1.3390,0.0162,1.3422,64,3
write,201439.1392,101243.9036,0.0099,131072.0000,2048.0000,0.0067,0.6473,0.0162,0.6507,64,4
read,97710.4300,48976.3943,0.0208,131072.0000,2048.0000,0.0066,1.3381,0.0166,1.3414,64,4
write,202425.9239,101732.2170,0.0099,131072.0000,2048.0000,0.0065,0.6442,0.0132,0.6475,64,5
read,96859.0538,48549.3642,0.0209,131072.0000,2048.0000,0.0066,1.3499,0.0211,1.3532,64,5
write,202772.5843,101904.3471,0.0099,131072.0000,2048.0000,0.0065,0.6431,0.0121,0.6464,64,6
read,97699.9418,48967.3205,0.0208,131072.0000,2048.0000,0.0064,1.3384,0.0183,1.3416,64,6
write,203358.3886,102193.8333,0.0099,131072.0000,2048.0000,0.0064,0.6413,0.0118,0.6445,64,7
read,97569.6174,48900.6010,0.0208,131072.0000,2048.0000,0.0063,1.3402,0.0204,1.3434,64,7
write,202922.9506,101978.7118,0.0099,131072.0000,2048.0000,0.0065,0.6426,0.0120,0.6459,64,8
read,97211.5502,48721.8494,0.0207,131072.0000,2048.0000,0.0064,1.3451,0.0260,1.3483,64,8
write,203474.5249,102252.3768,0.0098,131072.0000,2048.0000,0.0078,0.6409,0.0138,0.6442,64,9
read,97717.5682,48975.7747,0.0208,131072.0000,2048.0000,0.0064,1.3381,0.0185,1.3413,64,9
