access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,1420890.3930,712207.0332,0.0226,131072.0000,2048.0000,0.0082,1.4723,0.0576,1.4759,512,0
read,764226.9979,382587.1045,0.0422,131072.0000,2048.0000,0.0067,2.7408,0.0606,2.7441,512,0
write,1454776.6269,728974.0952,0.0221,131072.0000,2048.0000,0.0061,1.4384,0.0489,1.4416,512,1
read,759558.1054,380202.4761,0.0425,131072.0000,2048.0000,0.0075,2.7579,0.0528,2.7610,512,1
write,1237193.4771,619834.1899,0.0260,131072.0000,2048.0000,0.0066,1.6917,0.0583,1.6951,512,2
read,775613.5621,388284.5694,0.0417,131072.0000,2048.0000,0.0066,2.7005,0.0556,2.7039,512,2
write,1460102.0902,731742.0820,0.0219,131072.0000,2048.0000,0.0065,1.4330,0.0443,1.4363,512,3
read,766146.4593,383531.6923,0.0421,131072.0000,2048.0000,0.0065,2.7340,0.0539,2.7373,512,3
write,1465740.4331,734542.3332,0.0220,131072.0000,2048.0000,0.0063,1.4275,0.0381,1.4308,512,4
read,765571.1284,383234.9226,0.0426,131072.0000,2048.0000,0.0063,2.7361,0.0440,2.7393,512,4
write,1466505.0720,734929.4699,0.0219,131072.0000,2048.0000,0.0063,1.4268,0.0392,1.4300,512,5
read,766474.3201,383689.1532,0.0421,131072.0000,2048.0000,0.0063,2.7329,0.0598,2.7361,512,5
write,1461949.5783,732654.6123,0.0218,131072.0000,2048.0000,0.0064,1.4312,0.0386,1.4345,512,6
read,778569.9233,389751.0309,0.0418,131072.0000,2048.0000,0.0063,2.6904,0.0561,2.6936,512,6
write,1462951.1088,733072.5066,0.0221,131072.0000,2048.0000,0.0064,1.4304,0.0427,1.4335,512,7
read,765448.7454,383157.0633,0.0422,131072.0000,2048.0000,0.0061,2.7367,0.0542,2.7398,512,7
write,1470658.6181,737000.3283,0.0219,131072.0000,2048.0000,0.0063,1.4228,0.0350,1.4260,512,8
read,767912.1759,384404.1014,0.0420,131072.0000,2048.0000,0.0062,2.7278,0.0502,2.7310,512,8
write,1470421.6221,736901.9100,0.0219,131072.0000,2048.0000,0.0064,1.4230,0.0349,1.4262,512,9
read,763705.9963,382299.9026,0.0423,131072.0000,2048.0000,0.0063,2.7428,0.0521,2.7460,512,9
