access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,535768.5055,268545.2518,0.0224,131072.0000,2048.0000,0.0074,1.4642,0.0507,1.4679,192,0
read,333368.6608,166943.4883,0.0363,131072.0000,2048.0000,0.0075,2.3554,0.0391,2.3590,192,0
write,536776.6441,269199.3266,0.0226,131072.0000,2048.0000,0.0079,1.4607,0.0421,1.4651,192,1
read,331050.6336,165769.0665,0.0368,131072.0000,2048.0000,0.0070,2.3721,0.0396,2.3756,192,1
write,538962.1976,270135.6752,0.0225,131072.0000,2048.0000,0.0072,1.4556,0.0407,1.4592,192,2
read,333834.8022,167171.3878,0.0365,131072.0000,2048.0000,0.0073,2.3522,0.0330,2.3558,192,2
write,540588.1595,270980.8411,0.0224,131072.0000,2048.0000,0.0074,1.4511,0.0325,1.4548,192,3
read,335483.6419,167997.8627,0.0363,131072.0000,2048.0000,0.0073,2.3406,0.0346,2.3442,192,3
write,533697.0476,267452.4030,0.0228,131072.0000,2048.0000,0.0068,1.4702,0.0375,1.4736,192,4
read,335609.9029,168050.8601,0.0363,131072.0000,2048.0000,0.0069,2.3399,0.0295,2.3433,192,4
write,543837.0540,272555.4168,0.0223,131072.0000,2048.0000,0.0069,1.4427,0.0317,1.4461,192,5
read,335845.9541,168173.7762,0.0364,131072.0000,2048.0000,0.0070,2.3382,0.0336,2.3416,192,5
write,544776.2862,273072.1717,0.0222,131072.0000,2048.0000,0.0072,1.4400,0.0250,1.4436,192,6
read,333985.2195,167237.3625,0.0366,131072.0000,2048.0000,0.0070,2.3512,0.0295,2.3547,192,6
write,543251.8220,272283.0944,0.0223,131072.0000,2048.0000,0.0074,1.4441,0.0351,1.4476,192,7
read,334636.8205,167570.1805,0.0364,131072.0000,2048.0000,0.0070,2.3466,0.0326,2.3501,192,7
write,545183.8116,273289.2764,0.0224,131072.0000,2048.0000,0.0072,1.4388,0.0268,1.4425,192,8
read,334957.2317,167742.9470,0.0365,131072.0000,2048.0000,0.0073,2.3442,0.0306,2.3479,192,8
write,543943.9541,272644.6293,0.0223,131072.0000,2048.0000,0.0074,1.4422,0.0315,1.4458,192,9
read,333693.2971,167113.6096,0.0365,131072.0000,2048.0000,0.0075,2.3530,0.0266,2.3568,192,9
