access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,172608.2244,11208.5120,0.0108,131072.0000,16384.0000,0.0068,0.0914,0.0052,0.0949,16,0
read,131577.1897,8444.4535,0.0145,131072.0000,16384.0000,0.0065,0.1213,0.0051,0.1245,16,0
write,173666.0359,11274.6852,0.0109,131072.0000,16384.0000,0.0069,0.0908,0.0035,0.0943,16,1
read,131528.8367,8452.3306,0.0146,131072.0000,16384.0000,0.0068,0.1212,0.0042,0.1246,16,1
write,174399.8658,11298.5613,0.0109,131072.0000,16384.0000,0.0065,0.0906,0.0033,0.0939,16,2
read,130687.1334,8383.3357,0.0146,131072.0000,16384.0000,0.0064,0.1221,0.0052,0.1254,16,2
write,174418.4571,11328.3025,0.0105,131072.0000,16384.0000,0.0069,0.0904,0.0066,0.0939,16,3
read,131571.1436,8454.9097,0.0146,131072.0000,16384.0000,0.0068,0.1211,0.0042,0.1245,16,3
write,174229.1890,11275.3067,0.0109,131072.0000,16384.0000,0.0063,0.0908,0.0040,0.0940,16,4
read,132959.0319,8527.4455,0.0142,131072.0000,16384.0000,0.0062,0.1201,0.0067,0.1232,16,4
write,174383.4911,11324.6883,0.0106,131072.0000,16384.0000,0.0069,0.0904,0.0053,0.0940,16,5
read,131147.5435,8439.7907,0.0144,131072.0000,16384.0000,0.0071,0.1213,0.0059,0.1249,16,5
write,177479.3625,11510.5225,0.0107,131072.0000,16384.0000,0.0066,0.0890,0.0036,0.0923,16,6
read,131921.7232,8468.6967,0.0146,131072.0000,16384.0000,0.0064,0.1209,0.0044,0.1242,16,6
write,173458.2537,11231.5209,0.0110,131072.0000,16384.0000,0.0078,0.0912,0.0038,0.0945,16,7
read,132793.0556,8521.4054,0.0145,131072.0000,16384.0000,0.0063,0.1202,0.0044,0.1234,16,7
write,175703.7067,11386.9890,0.0106,131072.0000,16384.0000,0.0065,0.0899,0.0054,0.0932,16,8
read,132884.7281,8531.8498,0.0144,131072.0000,16384.0000,0.0064,0.1200,0.0046,0.1233,16,8
write,174249.5112,11263.7744,0.0109,131072.0000,16384.0000,0.0061,0.0909,0.0040,0.0940,16,9
read,133309.5566,8544.0870,0.0145,131072.0000,16384.0000,0.0060,0.1198,0.0041,0.1229,16,9
