access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,3005269.4232,188156.9385,0.2549,131072.0000,16384.0000,0.0073,2.0898,0.2446,2.0935,1536,0
read,3197877.6858,200215.6785,0.2430,131072.0000,16384.0000,0.0083,1.9640,0.0841,1.9674,1536,0
write,3350386.2993,209790.4003,0.2267,131072.0000,16384.0000,0.0071,1.8743,0.1127,1.8778,1536,1
read,3214280.5543,201251.0737,0.2378,131072.0000,16384.0000,0.0071,1.9539,0.0869,1.9573,1536,1
write,3400239.4454,212932.9176,0.2258,131072.0000,16384.0000,0.0073,1.8467,0.0986,1.8503,1536,2
read,3210219.7321,200998.6198,0.2425,131072.0000,16384.0000,0.0071,1.9563,0.0745,1.9598,1536,2
write,3266008.2984,204507.8220,0.2364,131072.0000,16384.0000,0.0072,1.9227,0.1714,1.9263,1536,3
read,3207864.2007,200840.8181,0.2412,131072.0000,16384.0000,0.0069,1.9578,0.0876,1.9613,1536,3
write,3393790.5231,212543.4479,0.2276,131072.0000,16384.0000,0.0080,1.8500,0.0854,1.8538,1536,4
read,3222366.9892,201767.8113,0.2416,131072.0000,16384.0000,0.0070,1.9489,0.0791,1.9524,1536,4
write,3047072.9064,190795.7916,0.2443,131072.0000,16384.0000,0.0076,2.0609,0.3633,2.0648,1536,5
read,3215198.9364,201306.8103,0.2405,131072.0000,16384.0000,0.0069,1.9533,0.0944,1.9568,1536,5
write,3305125.7171,206955.4675,0.2266,131072.0000,16384.0000,0.0080,1.9000,0.1323,1.9035,1536,6
read,3215547.2364,201311.0366,0.2395,131072.0000,16384.0000,0.0067,1.9533,0.0876,1.9566,1536,6
write,2965572.6223,185678.9475,0.2443,131072.0000,16384.0000,0.0076,2.1177,0.4128,2.1215,1536,7
read,3214402.3223,201246.4324,0.2379,131072.0000,16384.0000,0.0069,1.9539,0.0856,1.9573,1536,7
write,3374406.3000,211301.1570,0.2234,131072.0000,16384.0000,0.0071,1.8609,0.1051,1.8645,1536,8
read,3219733.5154,201591.2543,0.2388,131072.0000,16384.0000,0.0068,1.9506,0.0936,1.9540,1536,8
write,3405726.2868,213282.9885,0.2282,131072.0000,16384.0000,0.0073,1.8436,0.0935,1.8473,1536,9
read,3227046.1304,202059.5759,0.2345,131072.0000,16384.0000,0.0071,1.9460,0.0947,1.9496,1536,9
