access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,1098070.4104,68892.9492,0.1123,131072.0000,16384.0000,0.0070,0.9513,0.0590,0.9549,256,0
read,985174.0514,61770.3578,0.1315,131072.0000,16384.0000,0.0067,1.0610,0.0375,1.0644,256,0
write,1097362.4434,68828.7768,0.1132,131072.0000,16384.0000,0.0069,0.9522,0.0473,0.9555,256,1
read,985650.2917,61794.7563,0.1289,131072.0000,16384.0000,0.0067,1.0605,0.0366,1.0638,256,1
write,1095818.9917,68735.0624,0.1167,131072.0000,16384.0000,0.0069,0.9535,0.0512,0.9569,256,2
read,986567.1955,61855.4682,0.1278,131072.0000,16384.0000,0.0067,1.0595,0.0370,1.0629,256,2
write,1077050.0189,67555.0141,0.1167,131072.0000,16384.0000,0.0069,0.9701,0.0576,0.9736,256,3
read,995816.7334,62436.0529,0.1272,131072.0000,16384.0000,0.0081,1.0496,0.0320,1.0530,256,3
write,1079272.5689,67685.7628,0.1190,131072.0000,16384.0000,0.0067,0.9682,0.0473,0.9716,256,4
read,986619.2052,61851.7937,0.1301,131072.0000,16384.0000,0.0064,1.0596,0.0349,1.0628,256,4
write,1101244.1602,69071.0657,0.1149,131072.0000,16384.0000,0.0067,0.9488,0.0506,0.9522,256,5
read,982165.0080,61574.7713,0.1308,131072.0000,16384.0000,0.0066,1.0643,0.0388,1.0676,256,5
write,1092445.4177,68499.5760,0.1137,131072.0000,16384.0000,0.0062,0.9567,0.0582,0.9598,256,6
read,987346.5871,61886.2033,0.1295,131072.0000,16384.0000,0.0061,1.0590,0.0315,1.0620,256,6
write,1097592.4873,68833.7580,0.1164,131072.0000,16384.0000,0.0065,0.9521,0.0525,0.9553,256,7
read,984334.4121,61705.7955,0.1314,131072.0000,16384.0000,0.0064,1.0621,0.0369,1.0653,256,7
write,1096817.2961,68782.3266,0.1145,131072.0000,16384.0000,0.0064,0.9528,0.0543,0.9560,256,8
read,988195.3719,61945.8666,0.1298,131072.0000,16384.0000,0.0062,1.0580,0.0360,1.0611,256,8
write,1098134.8412,68874.4097,0.1172,131072.0000,16384.0000,0.0067,0.9515,0.0536,0.9549,256,9
read,985121.5320,61759.8239,0.1288,131072.0000,16384.0000,0.0064,1.0611,0.0360,1.0644,256,9
