access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,44976.2758,22711.2662,0.0055,131072.0000,2048.0000,0.0068,0.3607,0.0093,0.3643,16,0
read,22795.2817,11450.5514,0.0111,131072.0000,2048.0000,0.0065,0.7154,0.0103,0.7187,16,0
write,47215.3107,23836.6128,0.0052,131072.0000,2048.0000,0.0064,0.3437,0.0103,0.3470,16,1
read,22836.0886,11469.2151,0.0110,131072.0000,2048.0000,0.0064,0.7143,0.0117,0.7175,16,1
write,47828.5431,24150.5855,0.0052,131072.0000,2048.0000,0.0066,0.3392,0.0077,0.3426,16,2
read,22862.9840,11484.2306,0.0111,131072.0000,2048.0000,0.0065,0.7133,0.0128,0.7166,16,2
write,47969.0996,24218.5568,0.0052,131072.0000,2048.0000,0.0065,0.3383,0.0085,0.3416,16,3
read,22742.2553,11422.5461,0.0110,131072.0000,2048.0000,0.0065,0.7172,0.0134,0.7204,16,3
write,48006.4974,24236.7676,0.0051,131072.0000,2048.0000,0.0064,0.3380,0.0101,0.3413,16,4
read,22806.8340,11454.2350,0.0110,131072.0000,2048.0000,0.0062,0.7152,0.0134,0.7184,16,4
write,48233.7733,24363.3387,0.0052,131072.0000,2048.0000,0.0067,0.3362,0.0063,0.3397,16,5
read,22529.7867,11317.5114,0.0111,131072.0000,2048.0000,0.0067,0.7238,0.0121,0.7272,16,5
write,48369.9149,24423.6920,0.0051,131072.0000,2048.0000,0.0065,0.3354,0.0072,0.3387,16,6
read,22841.1437,11472.8609,0.0110,131072.0000,2048.0000,0.0064,0.7140,0.0124,0.7173,16,6
write,47144.8258,23805.9278,0.0052,131072.0000,2048.0000,0.0067,0.3441,0.0102,0.3475,16,7
read,22752.7444,11429.5907,0.0110,131072.0000,2048.0000,0.0066,0.7167,0.0133,0.7201,16,7
write,48255.6535,24364.2025,0.0052,131072.0000,2048.0000,0.0064,0.3362,0.0065,0.3395,16,8
read,22697.8311,11399.9476,0.0110,131072.0000,2048.0000,0.0063,0.7186,0.0150,0.7218,16,8
write,48567.5068,24520.3392,0.0051,131072.0000,2048.0000,0.0063,0.3341,0.0058,0.3373,16,9
read,22915.5210,11508.8338,0.0109,131072.0000,2048.0000,0.0063,0.7118,0.0141,0.7150,16,9
