access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,249682.9044,15825.6669,0.0306,131072.0000,16384.0000,0.0069,0.2588,0.0148,0.2625,32,0
read,206636.5873,13054.1059,0.0377,131072.0000,16384.0000,0.0067,0.3138,0.0123,0.3172,32,0
write,252063.3968,15965.9464,0.0310,131072.0000,16384.0000,0.0066,0.2565,0.0103,0.2600,32,1
read,207507.3316,13105.3603,0.0368,131072.0000,16384.0000,0.0066,0.3125,0.0181,0.3158,32,1
write,245163.1522,15521.6172,0.0315,131072.0000,16384.0000,0.0066,0.2639,0.0123,0.2673,32,2
read,207928.0015,13133.3420,0.0384,131072.0000,16384.0000,0.0066,0.3119,0.0170,0.3152,32,2
write,248853.0987,15750.6837,0.0308,131072.0000,16384.0000,0.0064,0.2601,0.0138,0.2634,32,3
read,209066.1748,13202.3457,0.0377,131072.0000,16384.0000,0.0063,0.3102,0.0127,0.3135,32,3
write,253038.6474,16020.2737,0.0304,131072.0000,16384.0000,0.0065,0.2557,0.0124,0.2590,32,4
read,209183.1134,13211.1174,0.0382,131072.0000,16384.0000,0.0064,0.3100,0.0137,0.3133,32,4
write,251568.1091,15918.1637,0.0311,131072.0000,16384.0000,0.0062,0.2573,0.0124,0.2605,32,5
read,207438.2725,13098.7355,0.0375,131072.0000,16384.0000,0.0064,0.3127,0.0126,0.3159,32,5
write,251842.6182,15948.8567,0.0307,131072.0000,16384.0000,0.0066,0.2568,0.0110,0.2602,32,6
read,207892.4612,13130.2705,0.0375,131072.0000,16384.0000,0.0065,0.3120,0.0123,0.3152,32,6
write,248568.2053,15732.8555,0.0310,131072.0000,16384.0000,0.0064,0.2603,0.0124,0.2637,32,7
read,208284.0733,13152.1939,0.0375,131072.0000,16384.0000,0.0063,0.3114,0.0131,0.3146,32,7
write,251496.7565,15918.6062,0.0308,131072.0000,16384.0000,0.0064,0.2573,0.0147,0.2606,32,8
read,206587.5125,13044.2934,0.0371,131072.0000,16384.0000,0.0063,0.3140,0.0172,0.3172,32,8
write,254314.0712,16099.1645,0.0305,131072.0000,16384.0000,0.0064,0.2544,0.0108,0.2577,32,9
read,208084.4600,13139.5295,0.0380,131072.0000,16384.0000,0.0063,0.3117,0.0192,0.3149,32,9
