access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,1858639.9831,931393.6728,0.0256,131072.0000,2048.0000,0.0073,1.6887,0.0714,1.6925,768,0
read,1286504.2735,644215.9034,0.0376,131072.0000,2048.0000,0.0072,2.4415,0.0514,2.4452,768,0
write,1875152.8016,939504.5994,0.0256,131072.0000,2048.0000,0.0077,1.6741,0.0532,1.6776,768,1
read,1270849.7028,636298.3862,0.0382,131072.0000,2048.0000,0.0068,2.4719,0.0480,2.4753,768,1
write,1796194.8318,899992.0829,0.0264,131072.0000,2048.0000,0.0072,1.7476,0.0585,1.7513,768,2
read,1254488.6461,628125.8157,0.0389,131072.0000,2048.0000,0.0070,2.5041,0.0495,2.5076,768,2
write,1881013.4745,942541.9484,0.0254,131072.0000,2048.0000,0.0080,1.6687,0.0530,1.6724,768,3
read,1295813.8147,648838.0951,0.0377,131072.0000,2048.0000,0.0069,2.4241,0.0452,2.4276,768,3
write,1889396.5126,946760.2280,0.0257,131072.0000,2048.0000,0.0071,1.6613,0.0501,1.6649,768,4
read,1294893.7164,648386.8554,0.0376,131072.0000,2048.0000,0.0069,2.4258,0.0463,2.4293,768,4
write,1860700.4634,932333.9033,0.0259,131072.0000,2048.0000,0.0072,1.6870,0.0542,1.6906,768,5
read,1297440.7562,649725.8236,0.0373,131072.0000,2048.0000,0.0074,2.4208,0.0466,2.4246,768,5
write,1887782.1032,946027.2248,0.0257,131072.0000,2048.0000,0.0073,1.6626,0.0468,1.6664,768,6
read,1293508.7247,647738.5814,0.0374,131072.0000,2048.0000,0.0073,2.4282,0.0490,2.4319,768,6
write,1892274.2465,948168.1830,0.0254,131072.0000,2048.0000,0.0070,1.6588,0.0487,1.6624,768,7
read,1287531.5813,644716.7954,0.0377,131072.0000,2048.0000,0.0072,2.4396,0.0487,2.4432,768,7
write,1877175.8283,940539.3205,0.0258,131072.0000,2048.0000,0.0071,1.6723,0.0559,1.6758,768,8
read,1294419.4896,648119.6983,0.0375,131072.0000,2048.0000,0.0067,2.4268,0.0524,2.4302,768,8
write,1876158.0338,939981.2927,0.0257,131072.0000,2048.0000,0.0069,1.6733,0.0626,1.6767,768,9
read,1289311.9993,645512.4168,0.0375,131072.0000,2048.0000,0.0065,2.4366,0.0605,2.4399,768,9
