access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,3340448.3236,209051.0699,0.3477,131072.0000,16384.0000,0.0075,2.8214,0.1313,2.8251,1536,0
read,3222217.9928,201649.2341,0.3620,131072.0000,16384.0000,0.0078,2.9250,0.1162,2.9288,1536,0
write,3098562.6851,193891.5881,0.3743,131072.0000,16384.0000,0.0072,3.0420,0.3432,3.0457,1536,1
read,3224702.1040,201774.3610,0.3627,131072.0000,16384.0000,0.0071,2.9232,0.1320,2.9265,1536,1
write,3370126.7671,210899.8993,0.3467,131072.0000,16384.0000,0.0071,2.7967,0.1322,2.8002,1536,2
read,3237613.7840,202593.9749,0.3612,131072.0000,16384.0000,0.0069,2.9114,0.1268,2.9149,1536,2
write,3315403.6571,207472.8050,0.3458,131072.0000,16384.0000,0.0072,2.8429,0.1978,2.8465,1536,3
read,3236297.9080,202509.9601,0.3597,131072.0000,16384.0000,0.0069,2.9126,0.1143,2.9160,1536,3
write,3283967.4773,205513.8702,0.3492,131072.0000,16384.0000,0.0076,2.8700,0.2224,2.8737,1536,4
read,3239218.3175,202705.3779,0.3622,131072.0000,16384.0000,0.0073,2.9098,0.1302,2.9134,1536,4
write,3275640.0700,205009.7096,0.3515,131072.0000,16384.0000,0.0080,2.8771,0.2109,2.8810,1536,5
read,3239144.8918,202710.1947,0.3610,131072.0000,16384.0000,0.0076,2.9097,0.1149,2.9135,1536,5
write,3403977.6290,213030.9874,0.3425,131072.0000,16384.0000,0.0075,2.7687,0.1211,2.7724,1536,6
read,3233675.4382,202354.3207,0.3621,131072.0000,16384.0000,0.0072,2.9148,0.1105,2.9184,1536,6
write,3404287.0755,213052.9846,0.3407,131072.0000,16384.0000,0.0074,2.7684,0.1132,2.7721,1536,7
read,3246526.0767,203157.2391,0.3606,131072.0000,16384.0000,0.0071,2.9033,0.1153,2.9069,1536,7
