access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,47933.4484,24031.5114,0.0212,131072.0000,2048.0000,0.0070,1.3635,0.0255,1.3672,16,0
read,23863.6141,11946.7505,0.0426,131072.0000,2048.0000,0.0068,2.7428,0.0218,2.7463,16,0
write,49183.6991,24654.2395,0.0207,131072.0000,2048.0000,0.0066,1.3291,0.0177,1.3325,16,1
read,23946.3985,11987.7332,0.0424,131072.0000,2048.0000,0.0066,2.7335,0.0199,2.7368,16,1
write,49786.3772,24953.7929,0.0204,131072.0000,2048.0000,0.0062,1.3131,0.0114,1.3163,16,2
read,23911.4403,11969.4558,0.0427,131072.0000,2048.0000,0.0063,2.7376,0.0173,2.7408,16,2
write,49994.0084,25059.7468,0.0204,131072.0000,2048.0000,0.0064,1.3076,0.0074,1.3109,16,3
read,23941.2886,11984.7686,0.0424,131072.0000,2048.0000,0.0063,2.7341,0.0193,2.7374,16,3
write,50232.5534,25179.7540,0.0203,131072.0000,2048.0000,0.0064,1.3014,0.0059,1.3047,16,4
read,23920.7354,11974.4239,0.0425,131072.0000,2048.0000,0.0063,2.7365,0.0255,2.7397,16,4
write,50274.1353,25199.7169,0.0202,131072.0000,2048.0000,0.0063,1.3003,0.0064,1.3036,16,5
read,23973.0618,12000.5345,0.0424,131072.0000,2048.0000,0.0063,2.7305,0.0189,2.7337,16,5
write,50373.3973,25247.8750,0.0202,131072.0000,2048.0000,0.0062,1.2979,0.0070,1.3010,16,6
read,23989.5002,12008.4246,0.0424,131072.0000,2048.0000,0.0061,2.7288,0.0233,2.7319,16,6
write,49670.2341,24895.5920,0.0205,131072.0000,2048.0000,0.0062,1.3162,0.0117,1.3194,16,7
read,24050.9591,12039.4500,0.0423,131072.0000,2048.0000,0.0061,2.7217,0.0122,2.7249,16,7
write,50350.9199,25243.3954,0.0202,131072.0000,2048.0000,0.0068,1.2981,0.0085,1.3016,16,8
read,24050.0837,12039.9636,0.0422,131072.0000,2048.0000,0.0067,2.7216,0.0197,2.7250,16,8
write,50492.4015,25310.4725,0.0202,131072.0000,2048.0000,0.0064,1.2946,0.0054,1.2979,16,9
read,23948.7081,11988.2727,0.0425,131072.0000,2048.0000,0.0062,2.7333,0.0170,2.7365,16,9
