access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,2393119.9406,1199115.2355,0.0263,131072.0000,2048.0000,0.0072,1.7489,0.0990,1.7527,1024,0
read,1462268.6839,731990.4681,0.0444,131072.0000,2048.0000,0.0068,2.8650,0.0723,2.8684,1024,0
write,2432864.0676,1218726.0377,0.0265,131072.0000,2048.0000,0.0064,1.7208,0.0696,1.7240,1024,1
read,1457312.9167,729462.4428,0.0447,131072.0000,2048.0000,0.0065,2.8749,0.0706,2.8781,1024,1
write,2423297.6341,1214006.0565,0.0265,131072.0000,2048.0000,0.0081,1.7275,0.0619,1.7308,1024,2
read,1461800.2808,731739.7079,0.0441,131072.0000,2048.0000,0.0067,2.8660,0.0825,2.8693,1024,2
write,2451776.9403,1228338.3746,0.0263,131072.0000,2048.0000,0.0067,1.7073,0.0597,1.7107,1024,3
read,1471165.3179,736443.3213,0.0440,131072.0000,2048.0000,0.0068,2.8477,0.0713,2.8510,1024,3
write,2437823.2825,1221236.2098,0.0263,131072.0000,2048.0000,0.0065,1.7172,0.0596,1.7205,1024,4
read,1518654.7344,760219.9517,0.0425,131072.0000,2048.0000,0.0065,2.7586,0.0746,2.7619,1024,4
write,2511998.8435,1258558.3167,0.0256,131072.0000,2048.0000,0.0067,1.6663,0.0611,1.6697,1024,5
read,1726925.7831,864652.2876,0.0373,131072.0000,2048.0000,0.0068,2.4254,0.0635,2.4288,1024,5
write,2510401.5379,1257622.4356,0.0253,131072.0000,2048.0000,0.0064,1.6676,0.0642,1.6708,1024,6
read,1728351.9667,865306.6486,0.0377,131072.0000,2048.0000,0.0064,2.4236,0.0578,2.4268,1024,6
write,2528352.5532,1266691.4677,0.0254,131072.0000,2048.0000,0.0065,1.6556,0.0542,1.6589,1024,7
read,1730329.2011,866316.4559,0.0374,131072.0000,2048.0000,0.0065,2.4208,0.0623,2.4240,1024,7
write,2502167.7607,1253568.0954,0.0257,131072.0000,2048.0000,0.0066,1.6729,0.0647,1.6763,1024,8
read,1736015.0276,869188.1706,0.0372,131072.0000,2048.0000,0.0065,2.4128,0.0571,2.4161,1024,8
write,2492485.0139,1248625.7982,0.0259,131072.0000,2048.0000,0.0064,1.6796,0.0602,1.6828,1024,9
read,1733232.7656,867752.8480,0.0371,131072.0000,2048.0000,0.0063,2.4168,0.0534,2.4199,1024,9
