access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,378833.1263,189910.1564,0.0212,131072.0000,2048.0000,0.0070,1.3804,0.0419,1.3840,128,0
read,194212.1038,97226.3871,0.0418,131072.0000,2048.0000,0.0067,2.6962,0.0407,2.6996,128,0
write,382388.8172,191683.8886,0.0210,131072.0000,2048.0000,0.0068,1.3676,0.0327,1.3711,128,1
read,194206.2036,97224.4699,0.0418,131072.0000,2048.0000,0.0068,2.6963,0.0319,2.6996,128,1
write,381744.8481,191328.3875,0.0211,131072.0000,2048.0000,0.0064,1.3701,0.0310,1.3734,128,2
read,194273.2024,97252.7024,0.0419,131072.0000,2048.0000,0.0065,2.6955,0.0309,2.6987,128,2
write,385123.8435,193029.6964,0.0211,131072.0000,2048.0000,0.0065,1.3581,0.0268,1.3613,128,3
read,194870.5246,97552.1222,0.0418,131072.0000,2048.0000,0.0065,2.6872,0.0296,2.6904,128,3
write,385856.5091,193381.8599,0.0210,131072.0000,2048.0000,0.0063,1.3556,0.0239,1.3588,128,4
read,194145.1471,97185.8328,0.0420,131072.0000,2048.0000,0.0062,2.6973,0.0275,2.7005,128,4
write,386355.2599,193646.4263,0.0210,131072.0000,2048.0000,0.0064,1.3537,0.0246,1.3570,128,5
read,195186.7454,97710.6124,0.0417,131072.0000,2048.0000,0.0064,2.6829,0.0275,2.6861,128,5
write,386907.5759,193919.7203,0.0209,131072.0000,2048.0000,0.0064,1.3518,0.0227,1.3551,128,6
read,194713.6775,97472.7846,0.0416,131072.0000,2048.0000,0.0064,2.6894,0.0392,2.6926,128,6
write,378382.0451,189637.8667,0.0214,131072.0000,2048.0000,0.0064,1.3823,0.0268,1.3856,128,7
read,194836.0967,97534.2613,0.0418,131072.0000,2048.0000,0.0063,2.6877,0.0309,2.6909,128,7
write,387287.3958,194109.0046,0.0208,131072.0000,2048.0000,0.0064,1.3505,0.0199,1.3537,128,8
read,194926.5262,97578.9865,0.0416,131072.0000,2048.0000,0.0063,2.6865,0.0311,2.6897,128,8
write,387124.9919,194064.5689,0.0210,131072.0000,2048.0000,0.0068,1.3508,0.0176,1.3543,128,9
read,195865.0254,98055.9731,0.0418,131072.0000,2048.0000,0.0067,2.6734,0.0320,2.6768,128,9
