access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,97924.5407,49095.7120,0.0207,131072.0000,2048.0000,0.0069,1.3349,0.0448,1.3385,32,0
read,48839.3993,24450.5746,0.0416,131072.0000,2048.0000,0.0067,2.6803,0.0259,2.6837,32,0
write,99823.7626,50036.6170,0.0203,131072.0000,2048.0000,0.0063,1.3098,0.0306,1.3130,32,1
read,48624.1363,24340.2593,0.0418,131072.0000,2048.0000,0.0063,2.6925,0.0276,2.6956,32,1
write,100655.8930,50459.2745,0.0202,131072.0000,2048.0000,0.0066,1.2988,0.0221,1.3022,32,2
read,48965.1399,24513.0467,0.0415,131072.0000,2048.0000,0.0067,2.6735,0.0254,2.6768,32,2
write,101104.1270,50683.1167,0.0200,131072.0000,2048.0000,0.0065,1.2931,0.0225,1.2964,32,3
read,49030.5489,24545.4031,0.0415,131072.0000,2048.0000,0.0065,2.6700,0.0177,2.6733,32,3
write,99250.5805,49757.6913,0.0204,131072.0000,2048.0000,0.0069,1.3171,0.0165,1.3206,32,4
read,48922.0849,24492.4258,0.0415,131072.0000,2048.0000,0.0068,2.6758,0.0288,2.6792,32,4
write,101312.3966,50790.9365,0.0200,131072.0000,2048.0000,0.0067,1.2903,0.0181,1.2937,32,5
read,48956.7460,24509.0229,0.0416,131072.0000,2048.0000,0.0066,2.6740,0.0273,2.6773,32,5
write,101327.2791,50792.2410,0.0200,131072.0000,2048.0000,0.0064,1.2903,0.0178,1.2936,32,6
read,48814.1344,24436.2699,0.0415,131072.0000,2048.0000,0.0063,2.6819,0.0238,2.6851,32,6
write,101886.9720,51075.1936,0.0199,131072.0000,2048.0000,0.0065,1.2831,0.0116,1.2864,32,7
read,48841.4169,24450.4375,0.0417,131072.0000,2048.0000,0.0064,2.6804,0.0334,2.6836,32,7
write,101752.0441,51004.3141,0.0199,131072.0000,2048.0000,0.0063,1.2849,0.0158,1.2882,32,8
read,49004.5006,24531.3793,0.0415,131072.0000,2048.0000,0.0062,2.6715,0.0243,2.6747,32,8
write,99504.4854,49880.5071,0.0204,131072.0000,2048.0000,0.0065,1.3139,0.0145,1.3172,32,9
read,48908.1924,24483.9525,0.0415,131072.0000,2048.0000,0.0064,2.6767,0.0249,2.6800,32,9
