access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,1147109.6024,71880.4056,0.1629,131072.0000,16384.0000,0.0070,1.3676,0.0796,1.3712,384,0
read,1070046.1243,67043.7735,0.1813,131072.0000,16384.0000,0.0073,1.4663,0.0781,1.4699,384,0
write,1149797.2437,72063.7764,0.1690,131072.0000,16384.0000,0.0084,1.3641,0.0658,1.3679,384,1
read,1067064.6807,66850.0919,0.1781,131072.0000,16384.0000,0.0072,1.4705,0.0887,1.4740,384,1
write,1141123.4553,71507.1347,0.1705,131072.0000,16384.0000,0.0073,1.3747,0.0865,1.3783,384,2
read,1068164.5585,66926.0483,0.1792,131072.0000,16384.0000,0.0074,1.4688,0.0773,1.4725,384,2
write,1139381.6293,71401.2852,0.1692,131072.0000,16384.0000,0.0073,1.3768,0.0829,1.3805,384,3
read,1074538.9836,67318.0496,0.1801,131072.0000,16384.0000,0.0072,1.4603,0.0916,1.4638,384,3
write,1154232.2393,72331.1774,0.1675,131072.0000,16384.0000,0.0073,1.3591,0.0679,1.3627,384,4
read,1071989.7210,67156.8050,0.1812,131072.0000,16384.0000,0.0070,1.4638,0.0955,1.4672,384,4
write,1145938.7638,71807.2608,0.1654,131072.0000,16384.0000,0.0072,1.3690,0.0861,1.3726,384,5
read,1067297.0453,66864.2393,0.1791,131072.0000,16384.0000,0.0071,1.4702,0.0853,1.4737,384,5
write,1150939.8399,72135.2239,0.1643,131072.0000,16384.0000,0.0077,1.3628,0.0803,1.3666,384,6
read,1071578.4355,67139.8769,0.1707,131072.0000,16384.0000,0.0075,1.4642,0.0988,1.4678,384,6
write,1147366.5662,71901.8026,0.1632,131072.0000,16384.0000,0.0073,1.3672,0.0844,1.3708,384,7
read,1072051.7372,67161.3010,0.1796,131072.0000,16384.0000,0.0069,1.4637,0.0812,1.4672,384,7
write,1150193.3648,72074.9249,0.1676,131072.0000,16384.0000,0.0071,1.3639,0.0689,1.3675,384,8
read,1070505.5658,67057.1741,0.1792,131072.0000,16384.0000,0.0068,1.4660,0.0792,1.4693,384,8
write,1147369.9586,71891.9737,0.1668,131072.0000,16384.0000,0.0071,1.3674,0.0889,1.3708,384,9
read,1072084.6645,67160.5680,0.1790,131072.0000,16384.0000,0.0068,1.4637,0.0823,1.4671,384,9
