access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,1009983.8535,505882.8433,0.0359,131072.0000,2048.0000,0.0080,2.3319,0.0450,2.3360,384,0
read,571983.1424,286261.8903,0.0641,131072.0000,2048.0000,0.0078,4.1209,0.0565,4.1248,384,0
write,911638.8625,456411.3295,0.0399,131072.0000,2048.0000,0.0069,2.5846,0.0553,2.5880,384,1
read,567396.0955,283936.3602,0.0642,131072.0000,2048.0000,0.0072,4.1546,0.0542,4.1581,384,1
write,1013419.2941,507496.2098,0.0357,131072.0000,2048.0000,0.0073,2.3244,0.0464,2.3281,384,2
read,566322.8981,283416.9608,0.0644,131072.0000,2048.0000,0.0076,4.1622,0.0548,4.1660,384,2
write,1015524.5852,508548.7317,0.0359,131072.0000,2048.0000,0.0075,2.3196,0.0455,2.3232,384,3
read,568498.2212,284491.9161,0.0642,131072.0000,2048.0000,0.0073,4.1465,0.0493,4.1500,384,3
write,1005493.1066,503493.0795,0.0363,131072.0000,2048.0000,0.0067,2.3429,0.0501,2.3464,384,4
read,575648.1143,288061.1872,0.0634,131072.0000,2048.0000,0.0068,4.0951,0.0532,4.0985,384,4
write,1012497.6889,506996.5164,0.0359,131072.0000,2048.0000,0.0068,2.3267,0.0470,2.3302,384,5
read,565750.0713,283092.9336,0.0642,131072.0000,2048.0000,0.0066,4.1670,0.0597,4.1702,384,5
write,1013511.6715,507508.8592,0.0359,131072.0000,2048.0000,0.0070,2.3244,0.0481,2.3278,384,6
read,567506.3728,283991.7220,0.0642,131072.0000,2048.0000,0.0070,4.1538,0.0540,4.1573,384,6
write,1008925.2722,505232.8948,0.0362,131072.0000,2048.0000,0.0070,2.3349,0.0432,2.3384,384,7
read,580038.0199,290271.1471,0.0629,131072.0000,2048.0000,0.0071,4.0640,0.0508,4.0675,384,7
write,1036471.0407,519065.7623,0.0350,131072.0000,2048.0000,0.0072,2.2726,0.0414,2.2763,384,8
read,661420.8062,331017.7661,0.0553,131072.0000,2048.0000,0.0067,3.5637,0.0464,3.5670,384,8
write,1039581.9245,520585.3900,0.0350,131072.0000,2048.0000,0.0069,2.2660,0.0523,2.2695,384,9
read,667292.3108,333963.6006,0.0549,131072.0000,2048.0000,0.0067,3.5323,0.0454,3.5356,384,9
