access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,81904.0168,41329.1567,0.0060,131072.0000,2048.0000,0.0070,0.3964,0.0175,0.4001,32,0
read,63446.5600,31929.7710,0.0079,131072.0000,2048.0000,0.0067,0.5131,0.0058,0.5165,32,0
write,97415.9855,49201.9491,0.0051,131072.0000,2048.0000,0.0067,0.3330,0.0068,0.3364,32,1
read,58332.5991,29339.8637,0.0086,131072.0000,2048.0000,0.0067,0.5584,0.0150,0.5617,32,1
write,98019.4510,49495.1961,0.0051,131072.0000,2048.0000,0.0065,0.3310,0.0069,0.3343,32,2
read,49293.3585,24766.1137,0.0101,131072.0000,2048.0000,0.0064,0.6615,0.0158,0.6648,32,2
write,99002.7283,49993.1446,0.0050,131072.0000,2048.0000,0.0064,0.3277,0.0069,0.3310,32,3
read,47505.2809,23863.9704,0.0105,131072.0000,2048.0000,0.0064,0.6866,0.0131,0.6898,32,3
write,99482.3559,50237.0243,0.0050,131072.0000,2048.0000,0.0064,0.3261,0.0055,0.3294,32,4
read,46838.7372,23525.1166,0.0106,131072.0000,2048.0000,0.0062,0.6964,0.0229,0.6996,32,4
write,99765.2866,50394.4812,0.0050,131072.0000,2048.0000,0.0065,0.3251,0.0054,0.3285,32,5
read,47634.7600,23932.1858,0.0105,131072.0000,2048.0000,0.0066,0.6846,0.0117,0.6879,32,5
write,99930.7470,50499.3215,0.0050,131072.0000,2048.0000,0.0069,0.3244,0.0061,0.3279,32,6
read,47442.6228,23839.3498,0.0105,131072.0000,2048.0000,0.0068,0.6873,0.0146,0.6907,32,6
write,100030.5345,50509.4546,0.0050,131072.0000,2048.0000,0.0077,0.3244,0.0047,0.3276,32,7
read,47185.2090,23699.9998,0.0105,131072.0000,2048.0000,0.0062,0.6913,0.0195,0.6945,32,7
write,100090.4152,50539.5065,0.0050,131072.0000,2048.0000,0.0063,0.3242,0.0055,0.3274,32,8
read,46585.8752,23397.5523,0.0107,131072.0000,2048.0000,0.0062,0.7002,0.0183,0.7034,32,8
write,100439.2449,50757.9229,0.0050,131072.0000,2048.0000,0.0068,0.3228,0.0054,0.3262,32,9
read,47412.3451,23823.9609,0.0106,131072.0000,2048.0000,0.0068,0.6877,0.0139,0.6911,32,9
