access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,23138.6306,11598.4627,0.0219,131072.0000,2048.0000,0.0068,1.4126,0.0098,1.4162,8,0
read,11703.0118,5858.4924,0.0434,131072.0000,2048.0000,0.0066,2.7966,0.0164,2.8000,8,0
write,23783.9989,11921.3230,0.0214,131072.0000,2048.0000,0.0066,1.3743,0.0073,1.3777,8,1
read,11688.4389,5851.1820,0.0435,131072.0000,2048.0000,0.0067,2.8001,0.0160,2.8035,8,1
write,23808.8476,11933.0626,0.0214,131072.0000,2048.0000,0.0065,1.3730,0.0048,1.3763,8,2
read,11686.3667,5849.9323,0.0436,131072.0000,2048.0000,0.0065,2.8007,0.0299,2.8040,8,2
write,23859.6784,11958.1033,0.0213,131072.0000,2048.0000,0.0064,1.3701,0.0067,1.3734,8,3
read,11780.2027,5896.8787,0.0432,131072.0000,2048.0000,0.0063,2.7784,0.0192,2.7816,8,3
write,23843.7586,11950.9078,0.0213,131072.0000,2048.0000,0.0065,1.3709,0.0101,1.3743,8,4
read,11768.4705,5891.2132,0.0433,131072.0000,2048.0000,0.0065,2.7811,0.0196,2.7844,8,4
write,23515.6495,11784.7936,0.0217,131072.0000,2048.0000,0.0062,1.3903,0.0056,1.3935,8,5
read,11783.5872,5898.5004,0.0434,131072.0000,2048.0000,0.0062,2.7777,0.0129,2.7808,8,5
write,23978.4028,12019.1939,0.0213,131072.0000,2048.0000,0.0067,1.3632,0.0026,1.3666,8,6
read,11772.4996,5893.3706,0.0434,131072.0000,2048.0000,0.0066,2.7801,0.0163,2.7834,8,6
write,23930.5440,11995.9258,0.0212,131072.0000,2048.0000,0.0068,1.3658,0.0072,1.3693,8,7
read,11672.4053,5843.3568,0.0434,131072.0000,2048.0000,0.0068,2.8039,0.0296,2.8073,8,7
write,23931.3482,11995.3625,0.0213,131072.0000,2048.0000,0.0066,1.3659,0.0063,1.3693,8,8
read,11729.5964,5871.8119,0.0434,131072.0000,2048.0000,0.0066,2.7903,0.0156,2.7936,8,8
write,23951.0619,12003.5803,0.0213,131072.0000,2048.0000,0.0062,1.3649,0.0062,1.3681,8,9
read,11744.3855,5878.7373,0.0434,131072.0000,2048.0000,0.0061,2.7870,0.0162,2.7901,8,9
